Date,Sales,Region,Product_Category,Customer_Segment,Sales_Rep,Channel
2024-02-17,1833.0879970119956,North,Clothing,Premium,Rep_08,Retail
2024-02-17,785.6091415765695,East,Electronics,Standard,Rep_03,Online
2024-02-17,1571.218283153139,North,Home & Garden,Standard,Rep_18,Retail
2024-02-17,916.5439985059978,South,Home & Garden,Premium,Rep_11,Online
2024-02-17,846.0406140055364,North,Electronics,Premium,Rep_04,Online
2024-02-17,1222.0586646746638,South,Clothing,Premium,Rep_19,Online
2024-02-17,2199.7055964143947,North,Sports,Standard,Rep_01,Retail
2024-02-17,1833.0879970119956,East,Sports,Standard,Rep_12,Online
2024-02-17,1833.0879970119956,West,Home & Garden,Standard,Rep_12,Retail
2024-02-18,3050.8546302109576,South,Books,Standard,Rep_09,Online
2024-02-18,1694.9192390060875,West,Sports,Budget,Rep_06,Online
2024-02-18,1386.7521046413442,East,Clothing,Standard,Rep_05,Online
2024-02-18,1694.9192390060875,North,Home & Garden,Budget,Rep_10,Online
2024-02-18,1089.5909393610561,North,Home & Garden,Premium,Rep_01,Retail
2024-02-18,2179.1818787221123,South,Electronics,Standard,Rep_10,Retail
2024-02-18,3050.8546302109576,North,Electronics,Standard,Rep_10,Retail
2024-02-18,3050.8546302109576,East,Books,Budget,Rep_14,Partner
2024-02-18,2179.1818787221123,North,Clothing,Budget,Rep_03,Retail
2024-02-18,1906.7841438818484,East,Sports,Budget,Rep_15,Retail
2024-02-18,1089.5909393610561,North,Electronics,Standard,Rep_14,Retail
2024-02-18,2542.378858509131,South,Books,Standard,Rep_18,Partner
2024-02-18,3050.8546302109576,West,Home & Garden,Standard,Rep_03,Retail
2024-02-19,1261.239441491047,North,Electronics,Budget,Rep_11,Retail
2024-02-19,1387.3633856401516,East,Electronics,Standard,Rep_07,Retail
2024-02-19,990.9738468858226,East,Electronics,Premium,Rep_03,Retail
2024-02-19,1261.239441491047,East,Clothing,Standard,Rep_02,Online
2024-02-19,1541.514872933502,South,Books,Budget,Rep_13,Retail
2024-02-19,1541.514872933502,South,Clothing,Standard,Rep_12,Retail
2024-02-19,1261.239441491047,North,Clothing,Premium,Rep_06,Retail
2024-02-19,1387.3633856401516,East,Electronics,Standard,Rep_03,Online
2024-02-19,1387.3633856401516,South,Clothing,Premium,Rep_01,Partner
2024-02-19,1067.202604338578,East,Sports,Premium,Rep_04,Retail
2024-02-19,1067.202604338578,North,Electronics,Premium,Rep_14,Online
2024-02-20,1117.1976292700654,North,Home & Garden,Premium,Rep_09,Partner
2024-02-20,877.7981372836229,East,Home & Garden,Premium,Rep_20,Online
2024-02-20,1365.4637691078578,West,Books,Budget,Rep_10,Retail
2024-02-20,1228.9173921970719,West,Clothing,Premium,Rep_19,Partner
2024-02-20,1117.1976292700654,East,Sports,Budget,Rep_04,Online
2024-02-21,1752.74427459254,South,Electronics,Standard,Rep_14,Online
2024-02-21,3154.939694266572,South,Electronics,Standard,Rep_01,Partner
2024-02-21,2629.11641188881,North,Clothing,Budget,Rep_18,Retail
2024-02-21,2253.5283530475513,West,Books,Standard,Rep_15,Online
2024-02-21,3154.939694266572,North,Clothing,Premium,Rep_07,Partner
2024-02-21,1213.4383439486814,North,Clothing,Standard,Rep_08,Retail
2024-02-21,1434.0634973938963,West,Clothing,Standard,Rep_13,Retail
2024-02-22,2731.3730516152546,East,Books,Budget,Rep_09,Online
2024-02-22,1950.980751153753,West,Home & Garden,Standard,Rep_18,Retail
2024-02-22,1517.4294731195857,North,Books,Premium,Rep_09,Online
2024-02-22,1138.0721048396892,South,Home & Garden,Premium,Rep_15,Online
2024-02-22,1950.980751153753,North,Electronics,Premium,Rep_15,Retail
2024-02-22,2731.3730516152546,North,Electronics,Budget,Rep_18,Retail
2024-02-22,1707.108157259534,South,Clothing,Budget,Rep_16,Online
2024-02-22,2731.3730516152546,South,Sports,Premium,Rep_12,Retail
2024-02-22,1950.980751153753,West,Electronics,Standard,Rep_03,Partner
2024-02-22,2731.3730516152546,East,Sports,Budget,Rep_17,Online
2024-02-22,1707.108157259534,South,Clothing,Budget,Rep_19,Retail
2024-02-22,1050.5280967750978,East,Books,Standard,Rep_20,Retail
2024-02-23,1528.6988225818127,West,Home & Garden,Standard,Rep_06,Online
2024-02-23,1175.9221712167791,West,Clothing,Budget,Rep_19,Retail
2024-02-23,1273.915685484844,South,Books,Standard,Rep_03,Retail
2024-02-23,2183.855460831161,West,Electronics,Premium,Rep_16,Retail
2024-02-23,1910.873528227266,West,Home & Garden,Budget,Rep_18,Partner
2024-02-24,1365.3306192118641,West,Electronics,Premium,Rep_12,Partner
2024-02-24,1050.2543224706646,East,Electronics,Budget,Rep_09,Partner
2024-02-24,1706.6632740148302,West,Clothing,Standard,Rep_02,Online
2024-02-24,1950.472313159806,South,Sports,Standard,Rep_12,Online
2024-02-24,1950.472313159806,East,Electronics,Standard,Rep_10,Online
2024-02-24,1241.2096538289675,North,Clothing,Standard,Rep_11,Online
2024-02-24,1365.3306192118641,East,Clothing,Standard,Rep_05,Online
2024-02-24,1137.7755160098868,North,Clothing,Standard,Rep_03,Online
2024-02-24,1137.7755160098868,South,Home & Garden,Standard,Rep_15,Partner
2024-02-24,1050.2543224706646,North,Clothing,Standard,Rep_14,Online
2024-02-24,2730.6612384237283,West,Clothing,Standard,Rep_12,Retail
2024-02-24,1950.472313159806,North,Clothing,Standard,Rep_15,Online
2024-02-24,1137.7755160098868,North,Clothing,Standard,Rep_08,Partner
2024-02-25,2084.552999481489,East,Clothing,Standard,Rep_05,Retail
2024-02-25,1282.8018458347626,South,Electronics,Standard,Rep_19,Online
2024-02-25,1516.0385450774468,East,Clothing,Premium,Rep_03,Online
2024-02-25,3335.284799170383,North,Sports,Standard,Rep_14,Online
2024-02-25,3335.284799170383,East,Home & Garden,Budget,Rep_05,Online
2024-02-25,1852.9359995391014,North,Clothing,Standard,Rep_10,Partner
2024-02-25,1667.6423995851915,West,Books,Standard,Rep_15,Online
2024-02-25,3335.284799170383,South,Books,Standard,Rep_04,Partner
2024-02-25,2382.346285121702,South,Electronics,Budget,Rep_08,Partner
2024-02-25,2382.346285121702,South,Sports,Premium,Rep_17,Retail
2024-02-26,1477.3514164642083,North,Sports,Budget,Rep_16,Online
2024-02-26,1625.0865581106293,North,Home & Garden,Standard,Rep_02,Retail
2024-02-26,2708.477596851049,North,Clothing,Standard,Rep_16,Online
2024-02-26,1354.2387984255245,East,Home & Garden,Standard,Rep_13,Retail
2024-02-26,1160.7761129361638,North,Electronics,Premium,Rep_13,Online
2024-02-26,2031.3581976382866,North,Clothing,Budget,Rep_18,Online
2024-02-26,2321.5522258723277,East,Home & Garden,Budget,Rep_20,Partner
2024-02-26,1625.0865581106293,North,Home & Garden,Standard,Rep_03,Online
2024-02-27,1206.9300036309508,East,Home & Garden,Budget,Rep_14,Retail
2024-02-27,1206.9300036309508,South,Electronics,Premium,Rep_06,Online
2024-02-27,1327.6230039940458,North,Clothing,Standard,Rep_05,Online
2024-02-27,1659.5287549925572,North,Clothing,Premium,Rep_15,Online
2024-02-27,1206.9300036309508,West,Home & Garden,Standard,Rep_09,Retail
2024-02-27,1896.6042914200655,North,Sports,Budget,Rep_17,Retail
2024-02-27,2212.705006656743,South,Home & Garden,Budget,Rep_03,Partner
2024-02-28,1513.8115752924007,West,Books,Standard,Rep_07,Online
2024-02-28,1682.0128614360008,North,Electronics,Standard,Rep_04,Online
2024-02-28,2162.5879647034294,North,Electronics,Standard,Rep_06,Online
2024-02-28,1513.8115752924007,East,Sports,Standard,Rep_19,Online
2024-02-28,1261.5096460770005,South,Home & Garden,Premium,Rep_19,Retail
2024-02-28,1682.0128614360008,North,Sports,Standard,Rep_20,Retail
2024-02-28,3027.6231505848014,East,Clothing,Premium,Rep_03,Online
2024-02-28,1376.1923411749096,South,Home & Garden,Premium,Rep_14,Partner
2024-02-28,1682.0128614360008,East,Books,Budget,Rep_08,Online
2024-02-29,2446.5265057627903,South,Electronics,Budget,Rep_05,Online
2024-02-29,1467.9159034576742,South,Clothing,Standard,Rep_12,Online
2024-02-29,2097.0227192252487,East,Clothing,Premium,Rep_20,Retail
2024-02-29,1129.1660795828263,South,Electronics,Premium,Rep_19,Retail
2024-02-29,1467.9159034576742,East,Home & Garden,Budget,Rep_13,Online
2024-02-29,1048.5113596126243,East,Home & Garden,Premium,Rep_20,Online
2024-02-29,2097.0227192252487,South,Clothing,Standard,Rep_03,Retail
2024-02-29,1834.8948793220927,North,Home & Garden,Premium,Rep_12,Retail
2024-03-01,2632.270462128294,East,Electronics,Standard,Rep_10,Online
2024-03-01,2632.270462128294,West,Sports,Budget,Rep_06,Online
2024-03-01,1435.7838884336152,West,Sports,Standard,Rep_18,Retail
2024-03-01,1435.7838884336152,North,Clothing,Premium,Rep_11,Online
2024-03-01,1316.135231064147,West,Sports,Standard,Rep_12,Retail
2024-03-01,1435.7838884336152,East,Home & Garden,Standard,Rep_13,Online
2024-03-01,1974.2028465962208,South,Sports,Premium,Rep_05,Online
2024-03-01,1214.8940594438282,East,Clothing,Standard,Rep_10,Retail
2024-03-01,2632.270462128294,West,Books,Standard,Rep_15,Retail
2024-03-01,2256.231824681395,North,Electronics,Standard,Rep_15,Partner
2024-03-01,1316.135231064147,South,Home & Garden,Standard,Rep_13,Retail
2024-03-02,1026.8422634158223,North,Electronics,Standard,Rep_12,Online
2024-03-02,1232.2107160989867,East,Home & Garden,Premium,Rep_09,Retail
2024-03-02,2053.6845268316447,South,Home & Garden,Standard,Rep_01,Online
2024-03-02,880.1505114992763,North,Clothing,Budget,Rep_07,Retail
2024-03-02,1026.8422634158223,South,Electronics,Standard,Rep_12,Retail
2024-03-02,2464.4214321979734,North,Home & Garden,Budget,Rep_03,Retail
2024-03-02,1026.8422634158223,South,Electronics,Premium,Rep_15,Partner
2024-03-02,880.1505114992763,West,Clothing,Standard,Rep_04,Online
2024-03-02,880.1505114992763,North,Home & Garden,Standard,Rep_09,Online
2024-03-02,1369.1230178877631,East,Clothing,Standard,Rep_04,Online
2024-03-02,1026.8422634158223,West,Clothing,Standard,Rep_17,Retail
2024-03-02,947.8543969992206,West,Clothing,Budget,Rep_03,Online
2024-03-02,1369.1230178877631,North,Clothing,Standard,Rep_14,Online
2024-03-02,2464.4214321979734,South,Electronics,Standard,Rep_06,Partner
2024-03-03,1347.8741199208198,North,Books,Premium,Rep_03,Retail
2024-03-03,1482.6615319129019,South,Electronics,Standard,Rep_02,Retail
2024-03-03,2471.1025531881696,West,Home & Garden,Budget,Rep_07,Retail
2024-03-03,1235.5512765940848,South,Clothing,Standard,Rep_16,Retail
2024-03-03,1853.3269148911272,North,Home & Garden,Standard,Rep_04,Online
2024-03-03,1235.5512765940848,North,Electronics,Standard,Rep_08,Partner
2024-03-03,1647.4017021254465,East,Clothing,Standard,Rep_08,Online
2024-03-03,1140.5088707022321,North,Electronics,Standard,Rep_04,Online
2024-03-03,1235.5512765940848,East,Electronics,Premium,Rep_04,Online
2024-03-04,2568.7403333050834,West,Electronics,Budget,Rep_18,Online
2024-03-04,3082.4883999661,East,Home & Garden,Budget,Rep_02,Online
2024-03-04,1541.24419998305,South,Clothing,Premium,Rep_02,Partner
2024-03-04,1712.4935555367222,West,Clothing,Standard,Rep_08,Retail
2024-03-04,1926.5552499788125,East,Sports,Standard,Rep_10,Online
2024-03-04,1541.24419998305,South,Books,Standard,Rep_10,Retail
2024-03-04,1100.888714273607,South,Electronics,Standard,Rep_10,Online
2024-03-04,1185.572461525423,North,Home & Garden,Premium,Rep_09,Online
2024-03-04,1926.5552499788125,West,Home & Garden,Budget,Rep_08,Online
2024-03-04,2201.777428547214,South,Clothing,Premium,Rep_14,Online
2024-03-04,1926.5552499788125,East,Electronics,Standard,Rep_05,Partner
2024-03-04,1185.572461525423,North,Home & Garden,Standard,Rep_03,Online
2024-03-04,1401.1310908936819,South,Home & Garden,Budget,Rep_10,Online
2024-03-04,2201.777428547214,East,Home & Garden,Premium,Rep_20,Online
2024-03-05,1601.8824679282002,North,Home & Garden,Budget,Rep_18,Online
2024-03-05,1601.8824679282002,East,Home & Garden,Standard,Rep_08,Retail
2024-03-05,800.9412339641001,North,Clothing,Budget,Rep_10,Online
2024-03-05,1019.3797523179455,North,Clothing,Premium,Rep_11,Retail
2024-03-05,1868.8628792495667,East,Home & Garden,Standard,Rep_06,Online
2024-03-05,1868.8628792495667,North,Electronics,Standard,Rep_19,Online
2024-03-05,800.9412339641001,South,Sports,Standard,Rep_01,Online
2024-03-05,1868.8628792495667,North,Books,Standard,Rep_05,Online
2024-03-05,1245.908586166378,West,Electronics,Premium,Rep_01,Retail
2024-03-05,934.4314396247834,North,Home & Garden,Standard,Rep_18,Partner
2024-03-05,1401.647159437175,South,Clothing,Budget,Rep_03,Retail
2024-03-05,1019.3797523179455,East,Electronics,Premium,Rep_17,Partner
2024-03-05,1401.647159437175,West,Home & Garden,Standard,Rep_09,Online
2024-03-06,1100.189730158081,South,Electronics,Standard,Rep_10,Online
2024-03-06,1008.5072526449075,East,Electronics,Budget,Rep_16,Partner
2024-03-06,864.4347879813492,West,Books,Standard,Rep_16,Retail
2024-03-06,930.9297716722223,North,Clothing,Premium,Rep_07,Retail
2024-03-06,864.4347879813492,North,Sports,Budget,Rep_05,Online
2024-03-06,1728.8695759626985,South,Clothing,Budget,Rep_06,Partner
2024-03-07,1355.376886196997,North,Electronics,Standard,Rep_20,Online
2024-03-07,1807.169181595996,East,Electronics,Standard,Rep_19,Partner
2024-03-07,834.0780838135366,South,Home & Garden,Standard,Rep_04,Online
2024-03-07,774.5010778268554,South,Home & Garden,Standard,Rep_04,Online
2024-03-07,1355.376886196997,North,Electronics,Standard,Rep_12,Partner
2024-03-07,2168.6030179151953,East,Clothing,Standard,Rep_01,Online
2024-03-07,1807.169181595996,West,Home & Garden,Premium,Rep_02,Online
2024-03-07,2168.6030179151953,North,Clothing,Standard,Rep_11,Retail
2024-03-07,1549.0021556537108,West,Clothing,Premium,Rep_08,Online
2024-03-07,774.5010778268554,South,Clothing,Standard,Rep_19,Online
2024-03-08,2253.6392261207966,East,Clothing,Standard,Rep_16,Retail
2024-03-08,1502.4261507471977,South,Electronics,Standard,Rep_13,Online
2024-03-08,965.8453826231986,North,Electronics,Standard,Rep_18,Partner
2024-03-08,1040.1411812865215,South,Clothing,Standard,Rep_20,Online
2024-03-08,2253.6392261207966,East,Electronics,Premium,Rep_05,Retail
2024-03-08,2253.6392261207966,South,Electronics,Standard,Rep_02,Online
2024-03-08,1229.2577597022528,East,Electronics,Standard,Rep_02,Online
2024-03-08,1502.4261507471977,West,Home & Garden,Standard,Rep_17,Retail
2024-03-08,1502.4261507471977,West,Electronics,Budget,Rep_06,Partner
2024-03-08,1126.8196130603983,North,Sports,Premium,Rep_15,Partner
2024-03-08,1502.4261507471977,East,Clothing,Budget,Rep_04,Online
2024-03-08,1040.1411812865215,North,Electronics,Budget,Rep_16,Partner
2024-03-08,965.8453826231986,East,Clothing,Budget,Rep_12,Retail
2024-03-08,965.8453826231986,East,Electronics,Standard,Rep_06,Retail
2024-03-09,2146.50408810098,East,Sports,Standard,Rep_18,Retail
2024-03-09,1155.8098935928354,West,Home & Garden,Standard,Rep_13,Partner
2024-03-09,1365.957146973351,East,Electronics,Budget,Rep_07,Online
2024-03-09,1155.8098935928354,North,Clothing,Standard,Rep_17,Online
2024-03-09,1502.552861670686,West,Home & Garden,Standard,Rep_06,Online
2024-03-09,2146.50408810098,North,Electronics,Standard,Rep_08,Partner
2024-03-09,1073.25204405049,North,Electronics,Budget,Rep_11,Retail
2024-03-09,1365.957146973351,West,Books,Standard,Rep_01,Retail
2024-03-09,1502.552861670686,East,Electronics,Budget,Rep_16,Online
2024-03-10,3245.040344954408,East,Books,Standard,Rep_10,Retail
2024-03-10,2028.150215596505,South,Sports,Premium,Rep_07,Online
2024-03-10,2704.2002874620066,East,Electronics,Standard,Rep_04,Partner
2024-03-10,1352.1001437310033,South,Electronics,Premium,Rep_11,Partner
2024-03-10,1802.8001916413377,North,Clothing,Standard,Rep_11,Retail
2024-03-11,1567.159408779583,North,Clothing,Budget,Rep_14,Online
2024-03-11,1007.4596199297318,South,Sports,Standard,Rep_09,Online
2024-03-11,2820.886935803249,North,Home & Garden,Standard,Rep_16,Partner
2024-03-11,1410.4434679016244,East,Home & Garden,Standard,Rep_10,Online
2024-03-11,1410.4434679016244,West,Home & Garden,Premium,Rep_18,Online
2024-03-12,1175.5008600091307,West,Electronics,Budget,Rep_10,Online
2024-03-12,1828.5568933475365,East,Clothing,Standard,Rep_15,Online
2024-03-12,2057.1265050159786,West,Electronics,Budget,Rep_09,Retail
2024-03-12,1645.701204012783,East,Electronics,Premium,Rep_17,Retail
2024-03-12,1265.924003086756,East,Home & Garden,Premium,Rep_14,Online
2024-03-12,1496.0920036479845,West,Books,Premium,Rep_18,Retail
2024-03-12,1175.5008600091307,West,Home & Garden,Standard,Rep_12,Partner
2024-03-12,2742.835340021305,North,Clothing,Premium,Rep_02,Retail
2024-03-13,996.9914374109744,South,Sports,Budget,Rep_15,Retail
2024-03-13,920.299788379361,North,Electronics,Premium,Rep_04,Online
2024-03-13,1087.627022630154,South,Home & Garden,Standard,Rep_07,Partner
2024-03-13,1087.627022630154,East,Electronics,Budget,Rep_16,Retail
2024-03-13,996.9914374109744,East,Clothing,Standard,Rep_15,Retail
2024-03-13,920.299788379361,South,Home & Garden,Standard,Rep_18,Retail
2024-03-13,996.9914374109744,South,Electronics,Premium,Rep_08,Retail
2024-03-13,1495.4871561164616,South,Electronics,Budget,Rep_11,Retail
2024-03-14,958.1746574877274,South,Books,Budget,Rep_14,Online
2024-03-14,1642.5851271218182,North,Home & Garden,Budget,Rep_12,Retail
2024-03-14,1277.5662099836363,South,Books,Standard,Rep_15,Online
2024-03-14,821.2925635609091,South,Clothing,Standard,Rep_20,Online
2024-03-14,1045.2814445320662,South,Home & Garden,Budget,Rep_07,Online
2024-03-14,1437.261986231591,East,Clothing,Premium,Rep_13,Online
2024-03-14,958.1746574877274,West,Sports,Standard,Rep_02,Online
2024-03-14,1149.8095889852727,West,Home & Garden,Standard,Rep_18,Online
2024-03-14,821.2925635609091,West,Clothing,Budget,Rep_14,Online
2024-03-15,1271.6475143143805,East,Clothing,Budget,Rep_12,Partner
2024-03-15,1998.3032367797407,South,Electronics,Budget,Rep_06,Retail
2024-03-15,1554.2358508286873,South,Electronics,Standard,Rep_15,Retail
2024-03-15,999.1516183898704,East,Clothing,Budget,Rep_15,Retail
2024-03-15,2797.624531491637,East,Electronics,Standard,Rep_16,Retail
2024-03-15,1998.3032367797407,North,Electronics,Standard,Rep_02,Online
2024-03-15,1076.0094351890912,North,Sports,Standard,Rep_02,Retail
2024-03-16,1047.497641220047,East,Books,Standard,Rep_13,Retail
2024-03-16,1466.4966977080658,South,Sports,Standard,Rep_08,Online
2024-03-16,1629.4407752311843,East,Electronics,Standard,Rep_14,Retail
2024-03-16,1333.1788160982417,East,Clothing,Budget,Rep_19,Partner
2024-03-16,1466.4966977080658,West,Sports,Standard,Rep_08,Retail
2024-03-16,2094.995282440094,North,Books,Standard,Rep_12,Retail
2024-03-16,2444.1611628467763,South,Home & Garden,Budget,Rep_02,Online
2024-03-16,1466.4966977080658,South,Books,Budget,Rep_08,Retail
2024-03-17,1171.366405742135,East,Home & Garden,Budget,Rep_13,Online
2024-03-17,2811.2793737811235,North,Clothing,Premium,Rep_06,Online
2024-03-17,2342.73281148427,South,Electronics,Standard,Rep_10,Partner
2024-03-17,1405.6396868905617,West,Electronics,Standard,Rep_04,Online
2024-03-17,1277.8542608096016,North,Clothing,Premium,Rep_18,Retail
2024-03-18,847.6913476618689,West,Electronics,Standard,Rep_19,Partner
2024-03-18,1377.498439950537,East,Electronics,Standard,Rep_07,Retail
2024-03-18,1001.8170472367542,West,Clothing,Standard,Rep_05,Retail
2024-03-18,1001.8170472367542,East,Clothing,Standard,Rep_04,Online
2024-03-18,1224.4430577338107,North,Electronics,Premium,Rep_03,Online
2024-03-18,847.6913476618689,South,Electronics,Standard,Rep_14,Retail
2024-03-19,1555.8133262650072,North,Home & Garden,Budget,Rep_08,Online
2024-03-19,2800.463987277013,North,Electronics,Standard,Rep_18,Online
2024-03-19,1555.8133262650072,East,Home & Garden,Standard,Rep_09,Online
2024-03-19,1750.2899920481332,West,Clothing,Premium,Rep_11,Online
2024-03-19,1555.8133262650072,West,Clothing,Standard,Rep_13,Partner
2024-03-19,1272.9381760350059,West,Home & Garden,Budget,Rep_10,Online
2024-03-19,1400.2319936385065,West,Books,Standard,Rep_11,Online
2024-03-19,2800.463987277013,East,Electronics,Standard,Rep_10,Online
2024-03-19,1166.8599946987554,East,Electronics,Premium,Rep_06,Retail
2024-03-19,1750.2899920481332,South,Electronics,Standard,Rep_16,Online
2024-03-19,2800.463987277013,South,Clothing,Premium,Rep_05,Retail
2024-03-20,1741.897018560582,South,Sports,Budget,Rep_06,Retail
2024-03-20,1016.1065941603396,South,Electronics,Premium,Rep_10,Online
2024-03-20,937.944548455698,West,Home & Garden,Premium,Rep_05,Online
2024-03-20,1524.1598912405093,North,Electronics,Budget,Rep_14,Retail
2024-03-20,1524.1598912405093,East,Clothing,Premium,Rep_03,Online
2024-03-20,1016.1065941603396,South,Home & Garden,Premium,Rep_05,Retail
2024-03-20,1108.4799209021885,East,Electronics,Standard,Rep_06,Online
2024-03-20,870.948509280291,North,Books,Standard,Rep_20,Online
2024-03-20,937.944548455698,North,Clothing,Budget,Rep_01,Online
2024-03-21,1516.7606316251665,North,Clothing,Premium,Rep_10,Online
2024-03-21,1378.873301477424,North,Electronics,Budget,Rep_04,Online
2024-03-21,2166.8009023216664,East,Electronics,Standard,Rep_13,Retail
2024-03-21,1516.7606316251665,East,Electronics,Premium,Rep_18,Online
2024-03-21,1083.4004511608332,North,Electronics,Budget,Rep_16,Retail
2024-03-21,1166.7389474039742,North,Clothing,Premium,Rep_07,Retail
2024-03-21,3033.521263250333,South,Clothing,Premium,Rep_06,Retail
2024-03-21,1378.873301477424,North,Clothing,Standard,Rep_10,Partner
2024-03-21,1263.9671930209722,South,Clothing,Standard,Rep_04,Online
2024-03-22,2454.2061046034546,North,Home & Garden,Budget,Rep_14,Retail
2024-03-22,1227.1030523017273,East,Clothing,Standard,Rep_02,Online
2024-03-22,1051.8026162586234,East,Electronics,Budget,Rep_10,Online
2024-03-22,1636.1374030689697,North,Clothing,Standard,Rep_13,Partner
2024-03-22,2945.0473255241454,South,Home & Garden,Budget,Rep_16,Retail
2024-03-22,1132.710509816979,South,Home & Garden,Premium,Rep_03,Online
2024-03-22,1051.8026162586234,North,Electronics,Budget,Rep_08,Online
2024-03-22,1840.6545784525908,North,Home & Garden,Standard,Rep_17,Retail
2024-03-22,2454.2061046034546,South,Sports,Standard,Rep_09,Retail
2024-03-22,1051.8026162586234,South,Home & Garden,Standard,Rep_14,Online
2024-03-22,1636.1374030689697,North,Electronics,Standard,Rep_19,Online
2024-03-22,2945.0473255241454,East,Books,Standard,Rep_05,Online
2024-03-22,2945.0473255241454,South,Electronics,Budget,Rep_18,Retail
2024-03-23,2555.3772363875005,North,Books,Standard,Rep_03,Partner
2024-03-23,1064.7405151614585,North,Electronics,Standard,Rep_01,Online
2024-03-23,1597.1107727421877,East,Electronics,Standard,Rep_03,Retail
2024-03-23,1825.2694545625002,East,Home & Garden,Premium,Rep_14,Retail
2024-03-23,1161.5351074488638,West,Home & Garden,Standard,Rep_06,Retail
2024-03-23,1161.5351074488638,North,Electronics,Standard,Rep_08,Partner
2024-03-23,1597.1107727421877,South,Home & Garden,Standard,Rep_07,Online
2024-03-23,1825.2694545625002,West,Clothing,Standard,Rep_08,Online
2024-03-23,1064.7405151614585,East,Clothing,Budget,Rep_09,Online
2024-03-24,1342.6394369530992,West,Clothing,Premium,Rep_13,Partner
2024-03-24,1491.8215966145547,North,Sports,Standard,Rep_13,Online
2024-03-24,1918.0563385044275,East,Books,Premium,Rep_07,Online
2024-03-24,1118.866197460916,East,Sports,Budget,Rep_03,Retail
2024-03-24,1918.0563385044275,North,Sports,Standard,Rep_10,Online
2024-03-24,1918.0563385044275,South,Sports,Premium,Rep_16,Online
2024-03-24,1118.866197460916,West,Books,Standard,Rep_17,Partner
2024-03-25,2102.9972219536235,South,Electronics,Standard,Rep_05,Online
2024-03-25,2523.596666344348,West,Books,Standard,Rep_09,Online
2024-03-25,1577.2479164652175,South,Sports,Standard,Rep_13,Partner
2024-03-25,1261.798333172174,West,Clothing,Standard,Rep_04,Retail
2024-03-25,1147.0893937928854,East,Electronics,Standard,Rep_09,Partner
2024-03-25,1401.9981479690823,West,Clothing,Standard,Rep_04,Retail
2024-03-25,1261.798333172174,South,Clothing,Budget,Rep_11,Partner
2024-03-25,1051.4986109768117,North,Clothing,Standard,Rep_11,Partner
2024-03-25,970.6141024401338,East,Electronics,Budget,Rep_08,Retail
2024-03-25,2523.596666344348,East,Clothing,Premium,Rep_08,Partner
2024-03-26,2824.302357420173,North,Electronics,Budget,Rep_05,Online
2024-03-26,1412.1511787100865,East,Electronics,Premium,Rep_08,Retail
2024-03-26,1765.188973387608,East,Sports,Standard,Rep_12,Online
2024-03-26,1176.792648925072,East,Home & Garden,Standard,Rep_17,Online
2024-03-26,2824.302357420173,North,Electronics,Standard,Rep_04,Online
2024-03-26,1086.2701374692972,West,Sports,Standard,Rep_17,Retail
2024-03-26,1008.6794133643474,North,Electronics,Standard,Rep_06,Online
2024-03-26,1765.188973387608,North,Home & Garden,Standard,Rep_16,Online
2024-03-26,1412.1511787100865,North,Electronics,Standard,Rep_09,Online
2024-03-26,1008.6794133643474,South,Sports,Standard,Rep_20,Online
2024-03-27,2609.3478179249264,East,Sports,Standard,Rep_05,Retail
2024-03-27,2236.583843935651,West,Clothing,Standard,Rep_10,Retail
2024-03-27,1304.6739089624632,South,Home & Garden,Budget,Rep_10,Online
2024-03-27,1565.608690754956,East,Home & Garden,Premium,Rep_04,Online
2024-03-27,1739.565211949951,West,Electronics,Standard,Rep_09,Partner
2024-03-27,1957.010863443695,West,Home & Garden,Standard,Rep_09,Online
2024-03-27,1739.565211949951,North,Home & Garden,Standard,Rep_17,Online
2024-03-27,1304.6739089624632,East,Books,Budget,Rep_02,Online
2024-03-27,3131.217381509912,East,Clothing,Budget,Rep_20,Online
2024-03-27,1565.608690754956,North,Home & Garden,Budget,Rep_13,Online
2024-03-27,1739.565211949951,North,Electronics,Standard,Rep_12,Online
2024-03-27,1957.010863443695,North,Electronics,Budget,Rep_04,Partner
2024-03-27,1118.2919219678256,West,Electronics,Standard,Rep_10,Online
2024-03-27,3131.217381509912,West,Electronics,Premium,Rep_03,Online
2024-03-28,1416.8602238005235,East,Electronics,Premium,Rep_06,Online
2024-03-28,1821.6774306006732,West,Home & Garden,Premium,Rep_11,Online
2024-03-28,1275.1742014204713,South,Electronics,Premium,Rep_09,Online
2024-03-28,1159.24927401861,East,Home & Garden,Premium,Rep_13,Online
2024-03-28,1062.6451678503927,South,Electronics,Standard,Rep_12,Partner
2024-03-28,1159.24927401861,West,Clothing,Budget,Rep_05,Retail
2024-03-28,1159.24927401861,East,Clothing,Standard,Rep_08,Online
2024-03-28,1821.6774306006732,East,Electronics,Premium,Rep_05,Retail
2024-03-28,980.903231861901,North,Clothing,Premium,Rep_06,Retail
2024-03-28,1275.1742014204713,East,Clothing,Standard,Rep_07,Retail
2024-03-28,1062.6451678503927,East,Books,Standard,Rep_02,Online
2024-03-28,1821.6774306006732,West,Clothing,Standard,Rep_14,Online
2024-03-29,1153.2670713195707,West,Sports,Standard,Rep_13,Retail
2024-03-29,1665.8302141282686,South,Sports,Premium,Rep_18,Online
2024-03-29,1665.8302141282686,South,Home & Garden,Budget,Rep_20,Online
