Customer_ID,Age,Gender,Region,Customer_Segment,Total_Purchases,Satisfaction_Score,Join_Date,Last_Purchase
CUST_00696,18,Female,West,Premium,10.99,9.0,2024-08-23,2024-05-13
CUST_00697,51,Female,East,Budget,1.63,4.7,2023-09-01,2023-06-05
CUST_00698,56,Male,South,Premium,6.65,4.7,2023-06-02,2023-08-28
CUST_00699,33,Male,West,Standard,7.25,5.5,2024-05-14,2023-03-17
CUST_00700,28,Male,North,Budget,2.16,5.6,2023-10-26,2023-07-11
CUST_00701,76,Female,East,Premium,7.41,8.1,2023-07-11,2023-01-28
CUST_00702,50,Male,East,Budget,2.61,4.6,2024-09-03,2023-02-04
CUST_00703,42,Female,West,Standard,12.72,7.3,2024-05-03,2024-02-08
CUST_00704,27,Male,South,Standard,10.21,8.3,2023-03-02,2024-11-15
CUST_00705,18,Female,South,Standard,5.35,5.2,2024-10-13,2024-10-21
CUST_00706,40,Male,South,Standard,3.53,3.3,2024-09-09,2024-03-31
CUST_00707,41,Male,South,Standard,2.76,8.5,2023-12-28,2023-08-10
CUST_00708,45,Male,South,Standard,3.59,3.9,2023-12-28,2023-08-12
CUST_00709,44,Male,North,Standard,4.14,4.7,2024-04-17,2024-11-06
CUST_00710,36,Female,East,Standard,3.53,7.0,2023-06-24,2024-03-11
CUST_00711,33,Male,North,Premium,6.1,4.4,2024-07-23,2023-01-29
CUST_00712,56,Male,East,Premium,61.63,10.0,2023-12-10,2024-11-10
CUST_00713,19,Female,North,Standard,3.36,5.1,2023-06-20,2023-02-09
CUST_00714,28,Female,North,Standard,3.82,6.2,2024-03-03,2024-03-23
CUST_00715,26,Female,North,Budget,1.68,6.2,2024-02-16,2023-09-18
CUST_00716,18,Female,East,Premium,33.49,6.2,2024-07-30,2023-12-02
CUST_00717,46,Female,East,Standard,3.26,2.2,2023-01-13,2024-04-22
CUST_00718,39,Male,East,Premium,21.89,6.7,2023-09-30,2024-02-16
CUST_00719,42,Female,West,Budget,1.91,6.2,2024-03-15,2023-02-04
CUST_00720,25,Male,East,Budget,1.37,5.3,2024-05-03,2024-09-17
CUST_00721,51,Female,East,Standard,6.32,7.4,2023-03-09,2024-04-24
CUST_00722,71,Female,North,Standard,2.92,7.4,2024-02-03,2023-10-29
CUST_00723,35,Female,South,Budget,1.13,5.6,2024-01-14,2023-10-26
CUST_00724,51,Female,North,Budget,2.92,4.1,2023-08-25,2023-08-18
CUST_00725,37,Male,East,Standard,3.95,8.5,2024-05-07,2023-07-30
CUST_00726,48,Female,East,Budget,7.49,5.8,2024-10-10,2024-07-29
CUST_00727,42,Female,North,Standard,8.28,7.1,2024-12-15,2024-05-04
CUST_00728,34,Female,South,Standard,6.88,5.8,2023-11-15,2024-11-15
CUST_00729,26,Female,South,Standard,4.36,5.5,2023-01-20,2024-12-23
CUST_00730,30,Male,East,Standard,4.14,7.3,2023-02-22,2023-10-13
CUST_00731,31,Male,East,Premium,15.03,5.4,2024-03-29,2023-05-22
CUST_00732,68,Male,West,Premium,14.69,8.3,2023-11-01,2023-09-07
CUST_00733,18,Male,South,Premium,10.04,6.6,2023-12-28,2023-02-22
CUST_00734,31,Male,East,Budget,1.12,5.6,2024-05-04,2023-03-19
CUST_00735,29,Female,South,Premium,8.6,7.3,2024-09-21,2024-10-30
CUST_00736,32,Male,East,Budget,4.45,5.2,2024-05-03,2023-01-14
CUST_00737,38,Female,East,Standard,2.46,4.7,2024-03-02,2023-12-27
CUST_00738,39,Male,East,Budget,1.55,6.1,2024-12-28,2024-03-17
CUST_00739,41,Male,East,Standard,9.57,6.8,2024-01-27,2023-03-10
CUST_00740,24,Male,South,Standard,9.32,6.5,2023-07-06,2024-11-30
CUST_00741,63,Female,East,Standard,9.83,6.5,2023-11-03,2024-10-10
CUST_00742,39,Female,South,Budget,1.27,4.3,2023-01-08,2024-08-08
CUST_00743,48,Male,West,Standard,2.53,3.4,2023-01-20,2023-01-12
CUST_00744,52,Male,North,Standard,8.11,6.7,2023-01-29,2023-05-15
CUST_00745,33,Male,West,Budget,1.5,2.9,2023-07-19,2024-12-21
CUST_00746,50,Male,West,Standard,8.33,6.2,2024-07-13,2023-03-07
CUST_00747,55,Male,East,Budget,1.58,6.0,2023-02-18,2023-11-15
CUST_00748,18,Male,North,Standard,2.47,7.9,2023-09-04,2023-10-09
CUST_00749,57,Male,North,Premium,10.53,9.5,2024-05-11,2023-03-27
CUST_00750,45,Male,West,Standard,10.33,8.4,2024-09-28,2024-07-17
CUST_00751,50,Male,North,Standard,11.6,6.1,2024-11-23,2023-07-19
CUST_00752,71,Female,East,Premium,6.49,7.4,2023-06-02,2023-02-13
CUST_00753,60,Male,North,Budget,2.75,7.0,2023-10-23,2024-09-18
CUST_00754,36,Female,South,Standard,5.63,6.8,2024-03-01,2023-07-29
CUST_00755,27,Female,South,Standard,6.76,8.5,2024-02-06,2023-06-22
CUST_00756,55,Male,West,Budget,1.43,4.7,2024-10-14,2023-07-27
CUST_00757,45,Female,South,Budget,4.76,5.8,2023-09-03,2023-02-15
CUST_00758,49,Female,South,Premium,11.13,7.7,2023-05-22,2024-03-25
CUST_00759,32,Female,North,Standard,11.44,7.7,2023-01-13,2023-10-04
CUST_00760,19,Female,North,Budget,2.61,2.7,2023-10-08,2023-06-15
CUST_00761,48,Female,East,Premium,14.04,8.8,2024-07-08,2023-09-26
CUST_00762,23,Female,North,Premium,6.07,6.9,2024-12-23,2024-01-17
CUST_00763,56,Female,East,Premium,10.05,7.9,2024-08-21,2024-11-04
CUST_00764,18,Male,North,Budget,3.53,3.9,2023-10-17,2024-09-19
CUST_00765,20,Male,East,Premium,12.74,6.1,2024-04-26,2023-12-20
CUST_00766,39,Male,North,Premium,17.17,9.3,2023-10-16,2024-11-09
CUST_00767,21,Male,South,Budget,4.63,4.2,2024-06-06,2024-05-16
CUST_00768,39,Female,South,Budget,2.67,7.3,2024-01-29,2023-12-24
CUST_00769,49,Female,North,Premium,15.22,7.1,2024-12-03,2024-11-04
CUST_00770,56,Male,North,Standard,2.94,6.4,2024-06-05,2024-11-19
CUST_00771,64,Male,East,Standard,2.91,4.5,2023-01-13,2024-01-12
CUST_00772,18,Female,North,Budget,2.12,7.8,2024-04-02,2024-12-25
CUST_00773,62,Male,North,Standard,8.1,6.7,2023-11-05,2023-11-18
CUST_00774,50,Male,North,Standard,6.43,6.3,2024-01-01,2023-07-24
CUST_00775,21,Female,East,Premium,11.2,7.0,2024-03-19,2023-05-20
CUST_00776,55,Female,North,Budget,6.39,6.1,2023-05-31,2023-11-14
CUST_00777,28,Male,North,Standard,2.26,6.3,2024-08-27,2024-06-07
CUST_00778,33,Male,East,Budget,3.17,7.5,2024-10-28,2024-08-10
CUST_00779,40,Female,North,Budget,7.67,4.2,2023-02-05,2023-05-23
CUST_00780,29,Female,North,Budget,3.01,6.6,2023-02-05,2024-06-29
CUST_00781,57,Male,South,Standard,2.13,6.2,2024-10-28,2024-12-18
CUST_00782,18,Female,South,Premium,29.85,5.7,2024-09-28,2024-07-26
CUST_00783,21,Male,North,Standard,5.92,4.4,2024-09-15,2024-02-14
CUST_00784,36,Female,West,Premium,5.67,6.3,2024-10-13,2024-10-23
CUST_00785,58,Female,East,Standard,2.08,8.4,2023-01-19,2023-09-10
CUST_00786,43,Male,West,Budget,4.71,4.0,2023-03-14,2024-09-18
CUST_00787,30,Female,East,Budget,1.55,6.0,2024-12-29,2024-11-28
CUST_00788,42,Male,North,Budget,3.46,5.9,2024-03-17,2024-03-26
CUST_00789,23,Male,East,Premium,6.8,8.5,2024-09-12,2024-01-26
CUST_00790,51,Male,South,Standard,3.75,4.7,2023-03-10,2023-02-07
CUST_00791,50,Female,East,Standard,2.75,4.7,2024-11-08,2023-04-09
CUST_00792,40,Male,North,Premium,18.41,7.2,2024-08-20,2024-05-08
CUST_00793,51,Male,North,Standard,14.54,5.2,2023-12-10,2024-10-07
CUST_00794,55,Female,North,Premium,18.24,6.0,2024-03-05,2023-10-28
CUST_00795,46,Female,North,Standard,12.17,6.7,2024-01-05,2023-10-20
CUST_00796,52,Female,North,Standard,2.58,6.8,2024-08-06,2024-07-06
CUST_00797,45,Female,East,Budget,1.84,3.9,2023-01-14,2023-04-10
CUST_00798,46,Female,West,Premium,12.73,7.8,2023-12-01,2024-07-19
CUST_00799,71,Male,East,Standard,4.86,6.7,2023-09-28,2023-05-12
CUST_00800,48,Female,South,Standard,2.49,7.2,2024-09-26,2024-10-05
CUST_00801,52,Male,South,Premium,8.44,7.1,2024-04-05,2024-12-01
CUST_00802,23,Female,North,Premium,23.59,7.9,2023-11-26,2023-01-06
CUST_00803,31,Male,West,Standard,18.32,6.3,2023-06-18,2023-11-09
CUST_00804,35,Male,South,Budget,1.81,6.0,2024-11-15,2023-11-25
CUST_00805,45,Female,North,Budget,4.67,4.6,2024-10-21,2023-02-16
CUST_00806,18,Female,West,Premium,13.9,8.0,2023-02-04,2023-09-10
CUST_00807,27,Female,East,Budget,4.26,6.2,2023-03-05,2023-02-07
CUST_00808,44,Female,West,Standard,2.98,4.9,2024-08-01,2023-08-23
CUST_00809,49,Male,South,Standard,11.03,8.7,2023-12-30,2024-02-02
CUST_00810,68,Female,South,Budget,2.18,8.7,2023-03-19,2024-06-18
CUST_00811,33,Female,North,Premium,10.19,8.4,2024-08-25,2023-02-21
CUST_00812,54,Male,South,Standard,2.8,10.0,2023-12-23,2024-11-30
CUST_00813,44,Male,South,Premium,8.93,9.7,2024-12-27,2023-04-27
CUST_00814,68,Female,East,Premium,9.6,6.5,2023-08-10,2024-08-10
CUST_00815,37,Female,South,Premium,11.05,8.3,2024-04-14,2023-03-12
CUST_00816,20,Male,South,Standard,2.32,7.5,2024-09-03,2024-04-12
CUST_00817,69,Male,North,Standard,10.74,3.7,2023-04-11,2023-07-06
CUST_00818,57,Male,East,Premium,13.16,7.2,2024-03-08,2024-10-05
CUST_00819,28,Female,South,Standard,7.29,7.8,2024-08-13,2023-12-21
CUST_00820,47,Female,South,Budget,2.98,5.6,2024-06-02,2023-12-19
CUST_00821,26,Female,East,Standard,23.79,6.4,2023-03-28,2024-04-02
CUST_00822,25,Male,North,Budget,5.62,6.8,2024-03-05,2023-02-07
CUST_00823,25,Male,West,Premium,15.77,4.7,2024-08-24,2023-10-13
CUST_00824,19,Female,West,Standard,5.57,7.7,2023-04-26,2024-05-13
CUST_00825,21,Female,East,Budget,2.12,5.6,2023-10-03,2024-12-04
CUST_00826,42,Male,East,Standard,2.07,6.7,2024-02-27,2024-10-12
CUST_00827,43,Male,South,Standard,6.97,5.9,2024-07-11,2023-07-23
CUST_00828,53,Female,North,Standard,2.22,8.6,2024-09-03,2024-07-26
CUST_00829,38,Male,West,Budget,4.5,5.7,2023-07-22,2023-09-11
CUST_00830,65,Male,South,Standard,4.99,5.9,2023-08-19,2023-09-01
CUST_00831,36,Male,South,Standard,3.5,5.6,2024-09-27,2024-08-11
CUST_00832,45,Female,East,Standard,3.7,6.8,2023-10-19,2024-01-13
CUST_00833,54,Male,South,Standard,8.48,6.5,2023-09-15,2023-12-08
CUST_00834,40,Male,South,Standard,14.82,5.3,2024-11-05,2024-03-26
CUST_00835,37,Male,East,Standard,3.3,7.2,2024-10-27,2024-07-16
CUST_00836,57,Female,South,Standard,2.48,5.8,2023-05-27,2023-06-05
CUST_00837,20,Male,East,Standard,2.08,8.4,2023-10-07,2024-04-21
CUST_00838,18,Male,East,Premium,8.29,9.1,2023-10-06,2024-08-10
CUST_00839,19,Female,North,Standard,9.58,8.6,2024-02-01,2023-09-09
CUST_00840,61,Male,East,Standard,6.05,4.9,2024-09-25,2023-07-31
CUST_00841,19,Female,West,Standard,3.38,5.5,2024-06-26,2024-04-05
CUST_00842,33,Female,North,Standard,2.22,4.1,2023-11-29,2024-10-30
CUST_00843,46,Female,West,Premium,8.19,9.6,2024-04-30,2024-01-27
CUST_00844,60,Female,East,Budget,7.22,3.9,2023-01-16,2024-02-13
CUST_00845,27,Male,North,Standard,3.3,3.7,2024-09-09,2024-05-17
CUST_00846,56,Male,North,Premium,18.6,10.0,2024-03-23,2024-01-31
CUST_00847,22,Male,West,Standard,3.18,5.9,2023-10-03,2024-10-22
CUST_00848,18,Male,West,Budget,7.01,2.7,2024-08-24,2024-04-09
CUST_00849,39,Female,West,Standard,9.56,3.6,2024-08-13,2023-08-30
CUST_00850,57,Male,South,Budget,1.43,5.5,2024-10-08,2024-12-07
CUST_00851,26,Male,East,Standard,8.38,6.4,2024-08-25,2023-07-23
CUST_00852,29,Male,West,Budget,1.22,5.2,2024-01-21,2023-07-02
CUST_00853,26,Female,North,Standard,4.79,7.8,2023-09-07,2024-02-22
CUST_00854,58,Female,North,Standard,13.31,6.4,2024-01-07,2023-08-21
CUST_00855,46,Male,South,Premium,6.25,4.4,2024-05-02,2024-01-07
CUST_00856,46,Female,North,Budget,2.39,4.0,2023-01-25,2024-09-18
CUST_00857,37,Female,South,Budget,2.09,7.3,2023-10-23,2024-01-25
CUST_00858,46,Male,West,Premium,7.93,7.5,2024-08-26,2024-10-30
CUST_00859,18,Female,North,Budget,1.55,5.0,2023-10-19,2024-01-24
CUST_00860,27,Female,North,Premium,15.5,9.9,2024-12-13,2023-04-14
CUST_00861,18,Female,East,Standard,7.42,5.8,2024-12-25,2024-12-15
CUST_00862,34,Female,North,Budget,7.3,2.9,2024-09-15,2023-06-18
CUST_00863,33,Male,East,Premium,8.72,6.3,2023-10-13,2023-08-04
CUST_00864,38,Male,West,Standard,4.31,8.3,2023-10-13,2023-10-24
CUST_00865,41,Male,West,Standard,5.83,9.0,2024-06-05,2023-01-26
CUST_00866,31,Male,East,Budget,1.29,4.5,2023-08-16,2023-08-24
CUST_00867,58,Male,South,Standard,6.65,5.4,2024-06-20,2024-05-19
CUST_00868,58,Female,East,Premium,18.86,7.1,2023-08-10,2023-04-13
CUST_00869,19,Female,South,Standard,5.71,5.8,2024-07-28,2024-03-31
CUST_00870,20,Male,East,Standard,3.47,7.0,2024-10-22,2024-06-01
CUST_00871,18,Female,North,Premium,8.21,8.1,2024-10-20,2024-03-02
CUST_00872,49,Female,East,Standard,2.78,6.3,2024-01-24,2024-03-04
CUST_00873,40,Male,South,Standard,7.16,6.4,2023-12-10,2024-04-28
CUST_00874,18,Male,North,Standard,2.74,4.0,2023-05-18,2023-05-11
CUST_00875,44,Female,East,Budget,1.09,5.5,2023-06-11,2023-04-05
CUST_00876,35,Male,South,Budget,4.15,3.9,2024-11-11,2023-11-11
CUST_00877,24,Female,South,Standard,2.82,4.7,2023-12-26,2023-05-01
CUST_00878,18,Female,East,Standard,3.24,8.2,2023-07-31,2024-07-28
CUST_00879,43,Male,West,Premium,6.93,8.7,2024-03-30,2024-09-03
CUST_00880,59,Male,West,Budget,4.87,5.3,2024-11-08,2023-01-13
CUST_00881,39,Female,East,Standard,9.09,7.8,2023-09-13,2023-10-03
CUST_00882,25,Female,South,Standard,7.77,6.7,2023-11-06,2024-06-03
CUST_00883,57,Male,North,Budget,2.14,5.8,2024-05-07,2024-12-17
CUST_00884,18,Female,West,Budget,1.99,7.5,2024-06-16,2023-06-03
CUST_00885,31,Female,West,Standard,6.81,6.4,2023-02-20,2024-09-21
CUST_00886,19,Male,West,Standard,5.43,7.3,2023-12-10,2023-09-28
CUST_00887,45,Male,North,Standard,3.03,5.8,2024-01-28,2024-06-27
CUST_00888,44,Female,South,Standard,7.87,8.0,2024-06-25,2024-11-08
CUST_00889,24,Female,East,Standard,3.61,6.6,2024-02-13,2023-07-27
CUST_00890,40,Female,South,Standard,11.54,6.1,2024-08-24,2023-05-24
CUST_00891,39,Female,South,Budget,3.12,5.3,2024-07-30,2024-11-24
CUST_00892,18,Male,South,Standard,3.22,5.8,2024-12-12,2024-09-04
CUST_00893,39,Male,West,Standard,6.26,7.7,2024-03-31,2024-04-23
CUST_00894,47,Male,East,Standard,2.6,7.5,2023-07-23,2024-08-14
CUST_00895,33,Male,West,Standard,4.1,4.8,2024-12-18,2024-04-12
CUST_00896,36,Male,West,Standard,2.3,4.7,2023-04-02,2024-08-16
CUST_00897,21,Female,West,Standard,5.38,7.7,2024-05-21,2023-12-09
CUST_00898,32,Male,South,Premium,14.56,5.8,2024-03-17,2023-09-18
CUST_00899,40,Male,North,Premium,6.29,7.7,2023-07-11,2024-07-11
CUST_00900,45,Male,West,Standard,4.54,5.7,2024-03-24,2023-11-19
CUST_00901,51,Male,West,Premium,7.19,7.3,2024-01-26,2024-10-10
CUST_00902,39,Male,South,Budget,1.54,7.0,2023-04-15,2024-01-12
CUST_00903,65,Female,East,Premium,17.68,10.0,2024-12-02,2024-08-15
CUST_00904,70,Male,West,Standard,7.69,7.0,2023-09-24,2024-06-17
CUST_00905,70,Female,South,Budget,6.57,7.4,2024-07-05,2023-10-09
CUST_00906,46,Female,West,Standard,4.25,6.2,2024-12-26,2024-03-15
CUST_00907,55,Male,West,Standard,6.46,6.3,2024-09-10,2023-07-25
CUST_00908,34,Male,North,Budget,3.66,5.9,2024-09-11,2024-11-18
CUST_00909,45,Female,West,Budget,12.94,6.4,2024-02-29,2024-12-02
CUST_00910,29,Male,North,Standard,2.78,7.0,2023-01-01,2024-12-21
CUST_00911,58,Male,North,Premium,24.11,7.2,2023-11-29,2024-11-17
CUST_00912,64,Female,South,Budget,1.99,4.5,2023-09-27,2023-12-28
CUST_00913,31,Female,North,Standard,7.71,6.9,2024-05-09,2023-06-23
CUST_00914,29,Male,North,Budget,1.11,7.1,2023-04-04,2023-07-08
CUST_00915,49,Female,East,Standard,2.77,6.7,2023-04-04,2023-11-10
CUST_00916,18,Male,East,Premium,14.11,10.0,2023-08-29,2024-01-30
CUST_00917,18,Female,East,Standard,4.27,6.9,2023-04-16,2023-10-07
CUST_00918,45,Female,West,Budget,3.09,6.7,2024-02-03,2023-07-01
CUST_00919,44,Male,South,Standard,9.43,3.9,2024-01-04,2023-08-26
CUST_00920,22,Male,East,Standard,4.92,4.3,2024-01-26,2023-06-26
CUST_00921,38,Male,West,Premium,10.41,8.3,2023-11-04,2024-11-06
CUST_00922,18,Male,East,Standard,23.58,5.5,2024-01-09,2023-01-31
CUST_00923,47,Female,North,Standard,5.05,6.9,2023-09-30,2023-08-14
CUST_00924,67,Male,East,Premium,17.91,6.9,2023-10-26,2023-07-28
CUST_00925,45,Female,East,Premium,34.64,9.4,2024-01-18,2024-03-02
CUST_00926,29,Female,North,Standard,2.46,7.1,2024-04-26,2024-04-16
CUST_00927,38,Female,East,Budget,3.19,7.0,2024-07-12,2023-01-16
CUST_00928,45,Female,East,Budget,2.94,5.3,2024-09-04,2024-06-12
CUST_00929,18,Male,East,Standard,6.01,8.5,2023-10-02,2023-08-12
CUST_00930,34,Female,East,Premium,11.61,7.7,2023-01-27,2023-04-15
CUST_00931,54,Female,West,Standard,4.34,9.1,2024-10-03,2023-06-23
CUST_00932,27,Male,North,Standard,2.13,5.0,2024-05-11,2023-06-21
CUST_00933,53,Female,South,Budget,4.77,5.2,2023-07-30,2023-11-23
CUST_00934,34,Male,West,Premium,17.79,5.3,2023-12-19,2024-12-03
CUST_00935,52,Female,East,Standard,7.05,8.7,2023-11-19,2024-05-12
CUST_00936,25,Male,North,Standard,2.04,6.7,2024-11-28,2024-08-25
CUST_00937,50,Male,North,Budget,1.16,8.1,2024-10-15,2023-01-05
CUST_00938,49,Female,North,Standard,10.7,7.1,2024-04-09,2024-07-11
CUST_00939,47,Male,East,Budget,3.86,5.7,2023-11-05,2023-01-16
CUST_00940,28,Female,South,Standard,2.29,5.8,2023-08-29,2023-11-21
CUST_00941,40,Female,East,Standard,4.82,4.5,2023-06-25,2023-02-22
CUST_00942,56,Female,East,Standard,5.28,5.6,2024-12-01,2023-03-12
CUST_00943,29,Male,North,Budget,4.67,4.2,2024-02-23,2023-10-28
CUST_00944,53,Male,North,Standard,9.23,6.6,2023-01-02,2024-09-25
CUST_00945,38,Male,South,Budget,4.08,6.1,2024-01-13,2023-02-24
CUST_00946,62,Male,West,Standard,7.43,6.0,2024-01-11,2024-07-24
CUST_00947,50,Male,West,Standard,2.7,6.6,2023-02-05,2024-06-14
CUST_00948,26,Male,West,Standard,4.01,8.2,2024-06-07,2024-12-27
CUST_00949,44,Male,West,Premium,6.35,7.2,2023-04-09,2024-03-09
CUST_00950,45,Female,West,Standard,6.52,4.8,2024-01-22,2024-06-17
CUST_00951,52,Female,North,Standard,3.26,7.1,2023-09-30,2024-07-03
CUST_00952,34,Male,East,Standard,4.49,9.9,2023-11-23,2024-11-13
CUST_00953,18,Female,East,Standard,8.25,9.8,2023-07-01,2023-02-03
CUST_00954,35,Female,North,Premium,25.78,7.5,2023-06-06,2023-04-17
CUST_00955,50,Female,North,Budget,1.93,3.1,2024-02-19,2024-01-07
CUST_00956,38,Male,East,Premium,14.91,5.6,2024-08-01,2023-07-07
CUST_00957,32,Female,West,Standard,2.67,6.1,2024-06-14,2023-11-08
CUST_00958,36,Male,South,Standard,3.21,7.7,2023-01-24,2024-02-21
CUST_00959,24,Female,North,Standard,2.81,6.5,2024-04-01,2024-12-24
CUST_00960,32,Female,East,Standard,3.39,9.3,2024-10-29,2024-06-25
CUST_00961,34,Male,North,Standard,5.92,6.7,2024-11-16,2023-04-04
CUST_00962,36,Male,South,Premium,11.65,5.8,2023-02-06,2023-04-29
CUST_00963,52,Female,North,Budget,5.15,5.4,2024-12-04,2024-12-09
CUST_00964,78,Male,West,Standard,6.65,5.6,2023-06-21,2024-03-14
CUST_00965,27,Male,North,Budget,3.39,8.1,2023-09-14,2024-12-23
CUST_00966,28,Male,East,Budget,3.03,6.0,2023-11-30,2023-03-10
CUST_00967,65,Female,East,Standard,8.59,5.8,2024-11-22,2023-10-17
CUST_00968,37,Male,South,Standard,4.96,5.9,2024-05-21,2023-12-12
CUST_00969,59,Female,South,Premium,9.73,4.3,2023-06-02,2024-02-17
CUST_00970,71,Male,North,Standard,6.89,6.8,2023-08-31,2023-11-02
CUST_00971,39,Male,West,Standard,2.84,4.7,2024-01-29,2024-04-11
CUST_00972,31,Male,East,Budget,2.92,3.0,2023-01-04,2023-09-12
CUST_00973,64,Female,East,Standard,2.44,6.5,2023-03-11,2024-08-03
CUST_00974,57,Male,West,Budget,2.3,3.0,2023-03-13,2024-05-26
CUST_00975,31,Male,West,Premium,21.29,6.4,2024-04-26,2024-02-13
CUST_00976,50,Male,East,Standard,7.98,8.0,2023-05-20,2023-03-05
CUST_00977,35,Female,East,Budget,1.02,3.3,2023-09-06,2024-04-12
CUST_00978,30,Female,North,Premium,6.02,8.8,2024-03-14,2023-06-15
CUST_00979,44,Female,West,Standard,7.22,6.7,2024-06-29,2023-03-04
CUST_00980,24,Female,South,Premium,9.5,7.8,2024-05-19,2023-04-08
CUST_00981,65,Female,South,Premium,8.77,7.3,2024-09-27,2023-02-01
CUST_00982,68,Male,South,Standard,4.44,5.3,2023-05-29,2023-03-17
CUST_00983,56,Male,South,Standard,11.54,5.1,2023-03-01,2024-01-15
CUST_00984,30,Male,East,Standard,9.67,6.9,2023-05-15,2023-01-20
CUST_00985,38,Female,East,Budget,1.17,4.1,2023-12-20,2024-03-07
CUST_00986,41,Female,East,Standard,5.15,5.9,2023-06-09,2023-01-17
CUST_00987,39,Male,East,Standard,7.06,6.4,2024-08-26,2024-10-19
CUST_00988,34,Female,East,Standard,9.15,6.5,2024-07-30,2023-08-09
CUST_00989,44,Male,North,Budget,1.89,3.5,2023-12-19,2023-03-22
CUST_00990,28,Female,South,Budget,6.76,7.7,2024-04-24,2024-08-18
CUST_00991,28,Male,East,Standard,7.28,8.8,2024-11-11,2024-08-09
CUST_00992,41,Female,East,Standard,3.05,7.1,2023-06-02,2023-02-06
CUST_00993,35,Male,South,Premium,7.09,5.8,2023-12-20,2023-09-07
CUST_00994,44,Male,East,Budget,7.56,6.2,2023-05-08,2023-10-05
CUST_00995,52,Female,South,Standard,6.03,5.8,2024-04-28,2024-10-09
CUST_00996,44,Male,East,Standard,5.68,5.4,2023-07-20,2024-08-21
CUST_00997,46,Male,South,Standard,7.34,4.4,2023-05-03,2024-08-17
CUST_00998,57,Female,North,Premium,7.19,7.0,2024-06-20,2023-04-07
CUST_00999,44,Male,West,Standard,6.14,4.0,2023-10-13,2024-09-12
CUST_01000,30,Female,South,Budget,3.98,5.3,2023-03-18,2024-12-27
CUST_01001,36,Female,North,Standard,6.77,3.8,2023-04-05,2024-11-08
CUST_01002,71,Male,West,Standard,2.19,7.3,2023-10-10,2023-12-11
CUST_01003,67,Male,South,Budget,2.08,3.3,2023-09-14,2023-06-08
CUST_01004,38,Male,North,Budget,3.75,5.9,2023-01-18,2024-05-11
CUST_01005,35,Female,North,Premium,11.42,9.4,2023-05-28,2024-09-29
CUST_01006,34,Male,North,Premium,7.49,5.8,2023-07-19,2023-05-28
CUST_01007,34,Female,North,Standard,8.08,6.7,2024-02-21,2024-09-01
CUST_01008,30,Female,West,Standard,6.39,7.2,2024-11-10,2024-04-15
CUST_01009,69,Male,West,Premium,7.74,6.7,2024-07-22,2024-11-12
CUST_01010,37,Male,East,Budget,4.73,5.6,2024-11-27,2023-03-26
CUST_01011,34,Female,North,Premium,16.1,10.0,2024-01-05,2024-07-24
CUST_01012,34,Female,West,Premium,13.02,7.9,2024-03-21,2023-02-05
CUST_01013,31,Male,West,Standard,6.02,3.9,2023-03-29,2023-06-25
CUST_01014,42,Female,East,Standard,16.03,7.4,2023-07-28,2024-08-24
CUST_01015,31,Male,South,Premium,28.77,6.5,2024-12-23,2024-05-28
CUST_01016,25,Male,South,Standard,4.29,6.1,2023-05-10,2023-12-29
CUST_01017,42,Male,West,Premium,12.56,9.5,2024-10-07,2023-10-13
CUST_01018,39,Female,East,Budget,2.15,6.6,2024-03-24,2024-11-27
CUST_01019,21,Male,East,Budget,1.84,5.4,2023-04-20,2024-03-08
CUST_01020,18,Female,East,Budget,5.68,5.1,2024-10-26,2024-01-30
CUST_01021,42,Male,West,Premium,13.21,10.0,2024-12-10,2023-08-14
CUST_01022,43,Female,East,Standard,8.34,4.7,2023-05-21,2024-03-30
CUST_01023,53,Male,West,Standard,9.36,9.5,2024-09-23,2024-11-24
CUST_01024,27,Male,North,Budget,4.68,4.5,2023-06-26,2023-03-25
CUST_01025,56,Female,West,Budget,1.55,5.7,2023-09-28,2024-09-17
CUST_01026,43,Male,North,Standard,2.69,5.4,2023-05-29,2023-12-23
CUST_01027,57,Female,East,Premium,9.7,9.1,2023-10-19,2023-12-12
CUST_01028,50,Female,East,Standard,8.71,5.4,2024-09-01,2023-03-31
CUST_01029,28,Male,South,Standard,11.37,7.2,2024-07-18,2023-06-05
CUST_01030,30,Female,West,Budget,4.83,7.2,2024-09-18,2023-12-03
CUST_01031,47,Female,North,Budget,3.65,3.5,2024-07-17,2023-07-24
CUST_01032,25,Female,West,Premium,10.16,9.0,2023-08-14,2024-05-27
CUST_01033,25,Male,South,Budget,1.13,5.6,2024-09-05,2023-12-20
CUST_01034,32,Female,North,Premium,9.11,9.6,2024-01-02,2023-11-27
CUST_01035,54,Female,North,Budget,5.4,6.9,2023-07-16,2023-09-20
CUST_01036,50,Male,West,Standard,2.34,4.9,2024-06-02,2023-02-13
CUST_01037,46,Male,North,Premium,30.23,7.5,2023-11-07,2023-11-09
CUST_01038,25,Male,North,Standard,3.07,8.4,2023-06-23,2024-09-22
CUST_01039,32,Male,North,Standard,13.2,8.1,2024-11-21,2023-10-19
CUST_01040,52,Male,East,Standard,2.08,6.8,2023-06-30,2023-03-02
CUST_01041,41,Male,East,Standard,9.58,7.0,2024-07-15,2023-04-27
CUST_01042,31,Female,East,Budget,3.94,3.7,2024-04-06,2023-01-06
CUST_01043,45,Male,East,Standard,6.63,4.7,2023-08-18,2024-05-20
